1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
400.2380952,215.1095238,240.4761905,222.3380952,175.2857143,414.6285714,331.1666667,303.6965986,308.2192177,312.7418367,317.2644558,321.7870748,326.3096939,330.8323129,335.354932,339.877551,344.4001701,348.9227891,353.4454082,357.9680272,362.4906463,367.0132653,371.5358844,376.0585034,380.5811224,385.1037415,389.6263605,394.1489796,398.6715986,403.1942177,407.7168367,412.2394558,416.7620748,421.2846939,425.8073129,430.329932,434.852551,439.3751701,443.8977891,448.4204082,452.9430272,457.4656463,461.9882653,466.5108844,471.0335034,475.5561224,480.0787415,484.6013605,489.1239796,493.6465986,498.1692177,502.6918367,507.2144558,511.7370748,516.2596939,520.7823129,525.304932,529.827551,534.3501701,538.8727891,543.3954082,547.9180272,552.4406463,556.9632653,561.4858844,566.0085034,570.5311224,575.0537415,579.5763605,584.0989796,588.6215986,593.1442177,597.6668367,602.1894558,606.7120748,611.2346939,615.7573129,620.279932,624.802551,629.3251701
400.6309524,215.3202381,240.7119048,222.5559524,175.4571429,415.0357143,331.4916667,303.9945578,308.5216412,313.0487245,317.5758078,322.1028912,326.6299745,331.1570578,335.6841412,340.2112245,344.7383078,349.2653912,353.7924745,358.3195578,362.8466412,367.3737245,371.9008078,376.4278912,380.9549745,385.4820578,390.0091412,394.5362245,399.0633078,403.5903912,408.1174745,412.6445578,417.1716412,421.6987245,426.2258078,430.7528912,435.2799745,439.8070578,444.3341412,448.8612245,453.3883078,457.9153912,462.4424745,466.9695578,471.4966412,476.0237245,480.5508078,485.0778912,489.6049745,494.1320578,498.6591412,503.1862245,507.7133078,512.2403912,516.7674745,521.2945578,525.8216412,530.3487245,534.8758078,539.4028912,543.9299745,548.4570578,552.9841412,557.5112245,562.0383078,566.5653912,571.0924745,575.6195578,580.1466412,584.6737245,589.2008078,593.7278912,598.2549745,602.7820578,607.3091412,611.8362245,616.3633078,620.8903912,625.4174745,629.9445578
401.0238095,215.5309524,240.947619,222.7738095,175.6285714,415.4428571,331.8166667,304.292517,308.8240646,313.3556122,317.8871599,322.4187075,326.9502551,331.4818027,336.0133503,340.544898,345.0764456,349.6079932,354.1395408,358.6710884,363.2026361,367.7341837,372.2657313,376.7972789,381.3288265,385.8603741,390.3919218,394.9234694,399.455017,403.9865646,408.5181122,413.0496599,417.5812075,422.1127551,426.6443027,431.1758503,435.707398,440.2389456,444.7704932,449.3020408,453.8335884,458.3651361,462.8966837,467.4282313,471.9597789,476.4913265,481.0228741,485.5544218,490.0859694,494.617517,499.1490646,503.6806122,508.2121599,512.7437075,517.2752551,521.8068027,526.3383503,530.869898,535.4014456,539.9329932,544.4645408,548.9960884,553.5276361,558.0591837,562.5907313,567.1222789,571.6538265,576.1853741,580.7169218,585.2484694,589.780017,594.3115646,598.8431122,603.3746599,607.9062075,612.4377551,616.9693027,621.5008503,626.032398,630.5639456
401.4166667,215.7416667,241.1833333,222.9916667,175.8,415.85,332.1416667,304.5904762,309.1264881,313.6625,318.1985119,322.7345238,327.2705357,331.8065476,336.3425595,340.8785714,345.4145833,349.9505952,354.4866071,359.022619,363.558631,368.0946429,372.6306548,377.1666667,381.7026786,386.2386905,390.7747024,395.3107143,399.8467262,404.3827381,408.91875,413.4547619,417.9907738,422.5267857,427.0627976,431.5988095,436.1348214,440.6708333,445.2068452,449.7428571,454.278869,458.814881,463.3508929,467.8869048,472.4229167,476.9589286,481.4949405,486.0309524,490.5669643,495.1029762,499.6389881,504.175,508.7110119,513.2470238,517.7830357,522.3190476,526.8550595,531.3910714,535.9270833,540.4630952,544.9991071,549.535119,554.071131,558.6071429,563.1431548,567.6791667,572.2151786,576.7511905,581.2872024,585.8232143,590.3592262,594.8952381,599.43125,603.9672619,608.5032738,613.0392857,617.5752976,622.1113095,626.6473214,631.1833333
401.8095238,215.952381,241.4190476,223.2095238,175.9714286,416.2571429,332.4666667,304.8884354,309.4289116,313.9693878,318.5098639,323.0503401,327.5908163,332.1312925,336.6717687,341.2122449,345.7527211,350.2931973,354.8336735,359.3741497,363.9146259,368.455102,372.9955782,377.5360544,382.0765306,386.6170068,391.157483,395.6979592,400.2384354,404.7789116,409.3193878,413.8598639,418.4003401,422.9408163,427.4812925,432.0217687,436.5622449,441.1027211,445.6431973,450.1836735,454.7241497,459.2646259,463.805102,468.3455782,472.8860544,477.4265306,481.9670068,486.507483,491.0479592,495.5884354,500.1289116,504.6693878,509.2098639,513.7503401,518.2908163,522.8312925,527.3717687,531.9122449,536.4527211,540.9931973,545.5336735,550.0741497,554.6146259,559.155102,563.6955782,568.2360544,572.7765306,577.3170068,581.857483,586.3979592,590.9384354,595.4789116,600.0193878,604.5598639,609.1003401,613.6408163,618.1812925,622.7217687,627.2622449,631.8027211
402.202381,216.1630952,241.6547619,223.427381,176.1428571,416.6642857,332.7916667,305.1863946,309.731335,314.2762755,318.821216,323.3661565,327.9110969,332.4560374,337.0009779,341.5459184,346.0908588,350.6357993,355.1807398,359.7256803,364.2706207,368.8155612,373.3605017,377.9054422,382.4503827,386.9953231,391.5402636,396.0852041,400.6301446,405.175085,409.7200255,414.264966,418.8099065,423.3548469,427.8997874,432.4447279,436.9896684,441.5346088,446.0795493,450.6244898,455.1694303,459.7143707,464.2593112,468.8042517,473.3491922,477.8941327,482.4390731,486.9840136,491.5289541,496.0738946,500.618835,505.1637755,509.708716,514.2536565,518.7985969,523.3435374,527.8884779,532.4334184,536.9783588,541.5232993,546.0682398,550.6131803,555.1581207,559.7030612,564.2480017,568.7929422,573.3378827,577.8828231,582.4277636,586.9727041,591.5176446,596.062585,600.6075255,605.152466,609.6974065,614.2423469,618.7872874,623.3322279,627.8771684,632.4221088
402.5952381,216.3738095,241.8904762,223.6452381,176.3142857,417.0714286,333.1166667,305.4843537,310.0337585,314.5831633,319.132568,323.6819728,328.2313776,332.7807823,337.3301871,341.8795918,346.4289966,350.9784014,355.5278061,360.0772109,364.6266156,369.1760204,373.7254252,378.2748299,382.8242347,387.3736395,391.9230442,396.472449,401.0218537,405.5712585,410.1206633,414.670068,419.2194728,423.7688776,428.3182823,432.8676871,437.4170918,441.9664966,446.5159014,451.0653061,455.6147109,460.1641156,464.7135204,469.2629252,473.8123299,478.3617347,482.9111395,487.4605442,492.009949,496.5593537,501.1087585,505.6581633,510.207568,514.7569728,519.3063776,523.8557823,528.4051871,532.9545918,537.5039966,542.0534014,546.6028061,551.1522109,555.7016156,560.2510204,564.8004252,569.3498299,573.8992347,578.4486395,582.9980442,587.547449,592.0968537,596.6462585,601.1956633,605.745068,610.2944728,614.8438776,619.3932823,623.9426871,628.4920918,633.0414966
402.9880952,216.5845238,242.1261905,223.8630952,176.4857143,417.4785714,333.4416667,305.7823129,310.336182,314.890051,319.4439201,323.9977891,328.5516582,333.1055272,337.6593963,342.2132653,346.7671344,351.3210034,355.8748724,360.4287415,364.9826105,369.5364796,374.0903486,378.6442177,383.1980867,387.7519558,392.3058248,396.8596939,401.4135629,405.967432,410.521301,415.0751701,419.6290391,424.1829082,428.7367772,433.2906463,437.8445153,442.3983844,446.9522534,451.5061224,456.0599915,460.6138605,465.1677296,469.7215986,474.2754677,478.8293367,483.3832058,487.9370748,492.4909439,497.0448129,501.598682,506.152551,510.7064201,515.2602891,519.8141582,524.3680272,528.9218963,533.4757653,538.0296344,542.5835034,547.1373724,551.6912415,556.2451105,560.7989796,565.3528486,569.9067177,574.4605867,579.0144558,583.5683248,588.1221939,592.6760629,597.229932,601.783801,606.3376701,610.8915391,615.4454082,619.9992772,624.5531463,629.1070153,633.6608844
403.3809524,216.7952381,242.3619048,224.0809524,176.6571429,417.8857143,333.7666667,306.0802721,310.6386054,315.1969388,319.7552721,324.3136054,328.8719388,333.4302721,337.9886054,342.5469388,347.1052721,351.6636054,356.2219388,360.7802721,365.3386054,369.8969388,374.4552721,379.0136054,383.5719388,388.1302721,392.6886054,397.2469388,401.8052721,406.3636054,410.9219388,415.4802721,420.0386054,424.5969388,429.1552721,433.7136054,438.2719388,442.8302721,447.3886054,451.9469388,456.5052721,461.0636054,465.6219388,470.1802721,474.7386054,479.2969388,483.8552721,488.4136054,492.9719388,497.5302721,502.0886054,506.6469388,511.2052721,515.7636054,520.3219388,524.8802721,529.4386054,533.9969388,538.5552721,543.1136054,547.6719388,552.2302721,556.7886054,561.3469388,565.9052721,570.4636054,575.0219388,579.5802721,584.1386054,588.6969388,593.2552721,597.8136054,602.3719388,606.9302721,611.4886054,616.0469388,620.6052721,625.1636054,629.7219388,634.2802721
403.7738095,217.0059524,242.597619,224.2988095,176.8285714,418.2928571,334.0916667,306.3782313,310.9410289,315.5038265,320.0666241,324.6294218,329.1922194,333.755017,338.3178146,342.8806122,347.4434099,352.0062075,356.5690051,361.1318027,365.6946003,370.257398,374.8201956,379.3829932,383.9457908,388.5085884,393.0713861,397.6341837,402.1969813,406.7597789,411.3225765,415.8853741,420.4481718,425.0109694,429.573767,434.1365646,438.6993622,443.2621599,447.8249575,452.3877551,456.9505527,461.5133503,466.076148,470.6389456,475.2017432,479.7645408,484.3273384,488.8901361,493.4529337,498.0157313,502.5785289,507.1413265,511.7041241,516.2669218,520.8297194,525.392517,529.9553146,534.5181122,539.0809099,543.6437075,548.2065051,552.7693027,557.3321003,561.894898,566.4576956,571.0204932,575.5832908,580.1460884,584.7088861,589.2716837,593.8344813,598.3972789,602.9600765,607.5228741,612.0856718,616.6484694,621.211267,625.7740646,630.3368622,634.8996599
404.1666667,217.2166667,242.8333333,224.5166667,177,418.7,334.4166667,306.6761905,311.2434524,315.8107143,320.3779762,324.9452381,329.5125,334.0797619,338.6470238,343.2142857,347.7815476,352.3488095,356.9160714,361.4833333,366.0505952,370.6178571,375.185119,379.752381,384.3196429,388.8869048,393.4541667,398.0214286,402.5886905,407.1559524,411.7232143,416.2904762,420.8577381,425.425,429.9922619,434.5595238,439.1267857,443.6940476,448.2613095,452.8285714,457.3958333,461.9630952,466.5303571,471.097619,475.664881,480.2321429,484.7994048,489.3666667,493.9339286,498.5011905,503.0684524,507.6357143,512.2029762,516.7702381,521.3375,525.9047619,530.4720238,535.0392857,539.6065476,544.1738095,548.7410714,553.3083333,557.8755952,562.4428571,567.010119,571.577381,576.1446429,580.7119048,585.2791667,589.8464286,594.4136905,598.9809524,603.5482143,608.1154762,612.6827381,617.25,621.8172619,626.3845238,630.9517857,635.5190476
404.5595238,217.427381,243.0690476,224.7345238,177.1714286,419.1071429,334.7416667,306.9741497,311.5458759,316.117602,320.6893282,325.2610544,329.8327806,334.4045068,338.976233,343.5479592,348.1196854,352.6914116,357.2631378,361.8348639,366.4065901,370.9783163,375.5500425,380.1217687,384.6934949,389.2652211,393.8369473,398.4086735,402.9803997,407.5521259,412.123852,416.6955782,421.2673044,425.8390306,430.4107568,434.982483,439.5542092,444.1259354,448.6976616,453.2693878,457.8411139,462.4128401,466.9845663,471.5562925,476.1280187,480.6997449,485.2714711,489.8431973,494.4149235,498.9866497,503.5583759,508.130102,512.7018282,517.2735544,521.8452806,526.4170068,530.988733,535.5604592,540.1321854,544.7039116,549.2756378,553.8473639,558.4190901,562.9908163,567.5625425,572.1342687,576.7059949,581.2777211,585.8494473,590.4211735,594.9928997,599.5646259,604.136352,608.7080782,613.2798044,617.8515306,622.4232568,626.994983,631.5667092,636.1384354
404.952381,217.6380952,243.3047619,224.952381,177.3428571,419.5142857,335.0666667,307.2721088,311.8482993,316.4244898,321.0006803,325.5768707,330.1530612,334.7292517,339.3054422,343.8816327,348.4578231,353.0340136,357.6102041,362.1863946,366.762585,371.3387755,375.914966,380.4911565,385.0673469,389.6435374,394.2197279,398.7959184,403.3721088,407.9482993,412.5244898,417.1006803,421.6768707,426.2530612,430.8292517,435.4054422,439.9816327,444.5578231,449.1340136,453.7102041,458.2863946,462.862585,467.4387755,472.014966,476.5911565,481.1673469,485.7435374,490.3197279,494.8959184,499.4721088,504.0482993,508.6244898,513.2006803,517.7768707,522.3530612,526.9292517,531.5054422,536.0816327,540.6578231,545.2340136,549.8102041,554.3863946,558.962585,563.5387755,568.114966,572.6911565,577.2673469,581.8435374,586.4197279,590.9959184,595.5721088,600.1482993,604.7244898,609.3006803,613.8768707,618.4530612,623.0292517,627.6054422,632.1816327,636.7578231
405.3452381,217.8488095,243.5404762,225.1702381,177.5142857,419.9214286,335.3916667,307.570068,312.1507228,316.7313776,321.3120323,325.8926871,330.4733418,335.0539966,339.6346514,344.2153061,348.7959609,353.3766156,357.9572704,362.5379252,367.1185799,371.6992347,376.2798895,380.8605442,385.441199,390.0218537,394.6025085,399.1831633,403.763818,408.3444728,412.9251276,417.5057823,422.0864371,426.6670918,431.2477466,435.8284014,440.4090561,444.9897109,449.5703656,454.1510204,458.7316752,463.3123299,467.8929847,472.4736395,477.0542942,481.634949,486.2156037,490.7962585,495.3769133,499.957568,504.5382228,509.1188776,513.6995323,518.2801871,522.8608418,527.4414966,532.0221514,536.6028061,541.1834609,545.7641156,550.3447704,554.9254252,559.5060799,564.0867347,568.6673895,573.2480442,577.828699,582.4093537,586.9900085,591.5706633,596.151318,600.7319728,605.3126276,609.8932823,614.4739371,619.0545918,623.6352466,628.2159014,632.7965561,637.3772109
405.7380952,218.0595238,243.7761905,225.3880952,177.6857143,420.3285714,335.7166667,307.8680272,312.4531463,317.0382653,321.6233844,326.2085034,330.7936224,335.3787415,339.9638605,344.5489796,349.1340986,353.7192177,358.3043367,362.8894558,367.4745748,372.0596939,376.6448129,381.229932,385.815051,390.4001701,394.9852891,399.5704082,404.1555272,408.7406463,413.3257653,417.9108844,422.4960034,427.0811224,431.6662415,436.2513605,440.8364796,445.4215986,450.0067177,454.5918367,459.1769558,463.7620748,468.3471939,472.9323129,477.517432,482.102551,486.6876701,491.2727891,495.8579082,500.4430272,505.0281463,509.6132653,514.1983844,518.7835034,523.3686224,527.9537415,532.5388605,537.1239796,541.7090986,546.2942177,550.8793367,555.4644558,560.0495748,564.6346939,569.2198129,573.804932,578.390051,582.9751701,587.5602891,592.1454082,596.7305272,601.3156463,605.9007653,610.4858844,615.0710034,619.6561224,624.2412415,628.8263605,633.4114796,637.9965986
406.1309524,218.2702381,244.0119048,225.6059524,177.8571429,420.7357143,336.0416667,308.1659864,312.7555697,317.3451531,321.9347364,326.5243197,331.1139031,335.7034864,340.2930697,344.8826531,349.4722364,354.0618197,358.6514031,363.2409864,367.8305697,372.4201531,377.0097364,381.5993197,386.1889031,390.7784864,395.3680697,399.9576531,404.5472364,409.1368197,413.7264031,418.3159864,422.9055697,427.4951531,432.0847364,436.6743197,441.2639031,445.8534864,450.4430697,455.0326531,459.6222364,464.2118197,468.8014031,473.3909864,477.9805697,482.5701531,487.1597364,491.7493197,496.3389031,500.9284864,505.5180697,510.1076531,514.6972364,519.2868197,523.8764031,528.4659864,533.0555697,537.6451531,542.2347364,546.8243197,551.4139031,556.0034864,560.5930697,565.1826531,569.7722364,574.3618197,578.9514031,583.5409864,588.1305697,592.7201531,597.3097364,601.8993197,606.4889031,611.0784864,615.6680697,620.2576531,624.8472364,629.4368197,634.0264031,638.6159864
406.5238095,218.4809524,244.247619,225.8238095,178.0285714,421.1428571,336.3666667,308.4639456,313.0579932,317.6520408,322.2460884,326.8401361,331.4341837,336.0282313,340.6222789,345.2163265,349.8103741,354.4044218,358.9984694,363.592517,368.1865646,372.7806122,377.3746599,381.9687075,386.5627551,391.1568027,395.7508503,400.344898,404.9389456,409.5329932,414.1270408,418.7210884,423.3151361,427.9091837,432.5032313,437.0972789,441.6913265,446.2853741,450.8794218,455.4734694,460.067517,464.6615646,469.2556122,473.8496599,478.4437075,483.0377551,487.6318027,492.2258503,496.819898,501.4139456,506.0079932,510.6020408,515.1960884,519.7901361,524.3841837,528.9782313,533.5722789,538.1663265,542.7603741,547.3544218,551.9484694,556.542517,561.1365646,565.7306122,570.3246599,574.9187075,579.5127551,584.1068027,588.7008503,593.294898,597.8889456,602.4829932,607.0770408,611.6710884,616.2651361,620.8591837,625.4532313,630.0472789,634.6413265,639.2353741
406.9166667,218.6916667,244.4833333,226.0416667,178.2,421.55,336.6916667,308.7619048,313.3604167,317.9589286,322.5574405,327.1559524,331.7544643,336.3529762,340.9514881,345.55,350.1485119,354.7470238,359.3455357,363.9440476,368.5425595,373.1410714,377.7395833,382.3380952,386.9366071,391.535119,396.133631,400.7321429,405.3306548,409.9291667,414.5276786,419.1261905,423.7247024,428.3232143,432.9217262,437.5202381,442.11875,446.7172619,451.3157738,455.9142857,460.5127976,465.1113095,469.7098214,474.3083333,478.9068452,483.5053571,488.103869,492.702381,497.3008929,501.8994048,506.4979167,511.0964286,515.6949405,520.2934524,524.8919643,529.4904762,534.0889881,538.6875,543.2860119,547.8845238,552.4830357,557.0815476,561.6800595,566.2785714,570.8770833,575.4755952,580.0741071,584.672619,589.271131,593.8696429,598.4681548,603.0666667,607.6651786,612.2636905,616.8622024,621.4607143,626.0592262,630.6577381,635.25625,639.8547619
407.3095238,218.902381,244.7190476,226.2595238,178.3714286,421.9571429,337.0166667,309.0598639,313.6628401,318.2658163,322.8687925,327.4717687,332.0747449,336.6777211,341.2806973,345.8836735,350.4866497,355.0896259,359.692602,364.2955782,368.8985544,373.5015306,378.1045068,382.707483,387.3104592,391.9134354,396.5164116,401.1193878,405.7223639,410.3253401,414.9283163,419.5312925,424.1342687,428.7372449,433.3402211,437.9431973,442.5461735,447.1491497,451.7521259,456.355102,460.9580782,465.5610544,470.1640306,474.7670068,479.369983,483.9729592,488.5759354,493.1789116,497.7818878,502.3848639,506.9878401,511.5908163,516.1937925,520.7967687,525.3997449,530.0027211,534.6056973,539.2086735,543.8116497,548.4146259,553.017602,557.6205782,562.2235544,566.8265306,571.4295068,576.032483,580.6354592,585.2384354,589.8414116,594.4443878,599.0473639,603.6503401,608.2533163,612.8562925,617.4592687,622.0622449,626.6652211,631.2681973,635.8711735,640.4741497
407.702381,219.1130952,244.9547619,226.477381,178.5428571,422.3642857,337.3416667,309.3578231,313.9652636,318.5727041,323.1801446,327.787585,332.3950255,337.002466,341.6099065,346.2173469,350.8247874,355.4322279,360.0396684,364.6471088,369.2545493,373.8619898,378.4694303,383.0768707,387.6843112,392.2917517,396.8991922,401.5066327,406.1140731,410.7215136,415.3289541,419.9363946,424.543835,429.1512755,433.758716,438.3661565,442.9735969,447.5810374,452.1884779,456.7959184,461.4033588,466.0107993,470.6182398,475.2256803,479.8331207,484.4405612,489.0480017,493.6554422,498.2628827,502.8703231,507.4777636,512.0852041,516.6926446,521.300085,525.9075255,530.514966,535.1224065,539.7298469,544.3372874,548.9447279,553.5521684,558.1596088,562.7670493,567.3744898,571.9819303,576.5893707,581.1968112,585.8042517,590.4116922,595.0191327,599.6265731,604.2340136,608.8414541,613.4488946,618.056335,622.6637755,627.271216,631.8786565,636.4860969,641.0935374
408.0952381,219.3238095,245.1904762,226.6952381,178.7142857,422.7714286,337.6666667,309.6557823,314.2676871,318.8795918,323.4914966,328.1034014,332.7153061,337.3272109,341.9391156,346.5510204,351.1629252,355.7748299,360.3867347,364.9986395,369.6105442,374.222449,378.8343537,383.4462585,388.0581633,392.670068,397.2819728,401.8938776,406.5057823,411.1176871,415.7295918,420.3414966,424.9534014,429.5653061,434.1772109,438.7891156,443.4010204,448.0129252,452.6248299,457.2367347,461.8486395,466.4605442,471.072449,475.6843537,480.2962585,484.9081633,489.520068,494.1319728,498.7438776,503.3557823,507.9676871,512.5795918,517.1914966,521.8034014,526.4153061,531.0272109,535.6391156,540.2510204,544.8629252,549.4748299,554.0867347,558.6986395,563.3105442,567.922449,572.5343537,577.1462585,581.7581633,586.370068,590.9819728,595.5938776,600.2057823,604.8176871,609.4295918,614.0414966,618.6534014,623.2653061,627.8772109,632.4891156,637.1010204,641.7129252
408.4880952,219.5345238,245.4261905,226.9130952,178.8857143,423.1785714,337.9916667,309.9537415,314.5701105,319.1864796,323.8028486,328.4192177,333.0355867,337.6519558,342.2683248,346.8846939,351.5010629,356.117432,360.733801,365.3501701,369.9665391,374.5829082,379.1992772,383.8156463,388.4320153,393.0483844,397.6647534,402.2811224,406.8974915,411.5138605,416.1302296,420.7465986,425.3629677,429.9793367,434.5957058,439.2120748,443.8284439,448.4448129,453.061182,457.677551,462.2939201,466.9102891,471.5266582,476.1430272,480.7593963,485.3757653,489.9921344,494.6085034,499.2248724,503.8412415,508.4576105,513.0739796,517.6903486,522.3067177,526.9230867,531.5394558,536.1558248,540.7721939,545.3885629,550.004932,554.621301,559.2376701,563.8540391,568.4704082,573.0867772,577.7031463,582.3195153,586.9358844,591.5522534,596.1686224,600.7849915,605.4013605,610.0177296,614.6340986,619.2504677,623.8668367,628.4832058,633.0995748,637.7159439,642.3323129
408.8809524,219.7452381,245.6619048,227.1309524,179.0571429,423.5857143,338.3166667,310.2517007,314.872534,319.4933673,324.1142007,328.735034,333.3558673,337.9767007,342.597534,347.2183673,351.8392007,356.460034,361.0808673,365.7017007,370.322534,374.9433673,379.5642007,384.185034,388.8058673,393.4267007,398.047534,402.6683673,407.2892007,411.910034,416.5308673,421.1517007,425.772534,430.3933673,435.0142007,439.635034,444.2558673,448.8767007,453.497534,458.1183673,462.7392007,467.360034,471.9808673,476.6017007,481.222534,485.8433673,490.4642007,495.085034,499.7058673,504.3267007,508.947534,513.5683673,518.1892007,522.810034,527.4308673,532.0517007,536.672534,541.2933673,545.9142007,550.535034,555.1558673,559.7767007,564.397534,569.0183673,573.6392007,578.260034,582.8808673,587.5017007,592.122534,596.7433673,601.3642007,605.985034,610.6058673,615.2267007,619.847534,624.4683673,629.0892007,633.710034,638.3308673,642.9517007
409.2738095,219.9559524,245.897619,227.3488095,179.2285714,423.9928571,338.6416667,310.5496599,315.1749575,319.8002551,324.4255527,329.0508503,333.676148,338.3014456,342.9267432,347.5520408,352.1773384,356.8026361,361.4279337,366.0532313,370.6785289,375.3038265,379.9291241,384.5544218,389.1797194,393.805017,398.4303146,403.0556122,407.6809099,412.3062075,416.9315051,421.5568027,426.1821003,430.807398,435.4326956,440.0579932,444.6832908,449.3085884,453.9338861,458.5591837,463.1844813,467.8097789,472.4350765,477.0603741,481.6856718,486.3109694,490.936267,495.5615646,500.1868622,504.8121599,509.4374575,514.0627551,518.6880527,523.3133503,527.938648,532.5639456,537.1892432,541.8145408,546.4398384,551.0651361,555.6904337,560.3157313,564.9410289,569.5663265,574.1916241,578.8169218,583.4422194,588.067517,592.6928146,597.3181122,601.9434099,606.5687075,611.1940051,615.8193027,620.4446003,625.069898,629.6951956,634.3204932,638.9457908,643.5710884
409.6666667,220.1666667,246.1333333,227.5666667,179.4,424.4,338.9666667,310.847619,315.477381,320.1071429,324.7369048,329.3666667,333.9964286,338.6261905,343.2559524,347.8857143,352.5154762,357.1452381,361.775,366.4047619,371.0345238,375.6642857,380.2940476,384.9238095,389.5535714,394.1833333,398.8130952,403.4428571,408.072619,412.702381,417.3321429,421.9619048,426.5916667,431.2214286,435.8511905,440.4809524,445.1107143,449.7404762,454.3702381,459,463.6297619,468.2595238,472.8892857,477.5190476,482.1488095,486.7785714,491.4083333,496.0380952,500.6678571,505.297619,509.927381,514.5571429,519.1869048,523.8166667,528.4464286,533.0761905,537.7059524,542.3357143,546.9654762,551.5952381,556.225,560.8547619,565.4845238,570.1142857,574.7440476,579.3738095,584.0035714,588.6333333,593.2630952,597.8928571,602.522619,607.152381,611.7821429,616.4119048,621.0416667,625.6714286,630.3011905,634.9309524,639.5607143,644.1904762
410.0595238,220.377381,246.3690476,227.7845238,179.5714286,424.8071429,339.2916667,311.1455782,315.7798044,320.4140306,325.0482568,329.682483,334.3167092,338.9509354,343.5851616,348.2193878,352.8536139,357.4878401,362.1220663,366.7562925,371.3905187,376.0247449,380.6589711,385.2931973,389.9274235,394.5616497,399.1958759,403.830102,408.4643282,413.0985544,417.7327806,422.3670068,427.001233,431.6354592,436.2696854,440.9039116,445.5381378,450.1723639,454.8065901,459.4408163,464.0750425,468.7092687,473.3434949,477.9777211,482.6119473,487.2461735,491.8803997,496.5146259,501.148852,505.7830782,510.4173044,515.0515306,519.6857568,524.319983,528.9542092,533.5884354,538.2226616,542.8568878,547.4911139,552.1253401,556.7595663,561.3937925,566.0280187,570.6622449,575.2964711,579.9306973,584.5649235,589.1991497,593.8333759,598.467602,603.1018282,607.7360544,612.3702806,617.0045068,621.638733,626.2729592,630.9071854,635.5414116,640.1756378,644.8098639
410.452381,220.5880952,246.6047619,228.002381,179.7428571,425.2142857,339.6166667,311.4435374,316.0822279,320.7209184,325.3596088,329.9982993,334.6369898,339.2756803,343.9143707,348.5530612,353.1917517,357.8304422,362.4691327,367.1078231,371.7465136,376.3852041,381.0238946,385.662585,390.3012755,394.939966,399.5786565,404.2173469,408.8560374,413.4947279,418.1334184,422.7721088,427.4107993,432.0494898,436.6881803,441.3268707,445.9655612,450.6042517,455.2429422,459.8816327,464.5203231,469.1590136,473.7977041,478.4363946,483.075085,487.7137755,492.352466,496.9911565,501.6298469,506.2685374,510.9072279,515.5459184,520.1846088,524.8232993,529.4619898,534.1006803,538.7393707,543.3780612,548.0167517,552.6554422,557.2941327,561.9328231,566.5715136,571.2102041,575.8488946,580.487585,585.1262755,589.764966,594.4036565,599.0423469,603.6810374,608.3197279,612.9584184,617.5971088,622.2357993,626.8744898,631.5131803,636.1518707,640.7905612,645.4292517
410.8452381,220.7988095,246.8404762,228.2202381,179.9142857,425.6214286,339.9416667,311.7414966,316.3846514,321.0278061,325.6709609,330.3141156,334.9572704,339.6004252,344.2435799,348.8867347,353.5298895,358.1730442,362.816199,367.4593537,372.1025085,376.7456633,381.388818,386.0319728,390.6751276,395.3182823,399.9614371,404.6045918,409.2477466,413.8909014,418.5340561,423.1772109,427.8203656,432.4635204,437.1066752,441.7498299,446.3929847,451.0361395,455.6792942,460.322449,464.9656037,469.6087585,474.2519133,478.895068,483.5382228,488.1813776,492.8245323,497.4676871,502.1108418,506.7539966,511.3971514,516.0403061,520.6834609,525.3266156,529.9697704,534.6129252,539.2560799,543.8992347,548.5423895,553.1855442,557.828699,562.4718537,567.1150085,571.7581633,576.401318,581.0444728,585.6876276,590.3307823,594.9739371,599.6170918,604.2602466,608.9034014,613.5465561,618.1897109,622.8328656,627.4760204,632.1191752,636.7623299,641.4054847,646.0486395
411.2380952,221.0095238,247.0761905,228.4380952,180.0857143,426.0285714,340.2666667,312.0394558,316.6870748,321.3346939,325.9823129,330.629932,335.277551,339.9251701,344.5727891,349.2204082,353.8680272,358.5156463,363.1632653,367.8108844,372.4585034,377.1061224,381.7537415,386.4013605,391.0489796,395.6965986,400.3442177,404.9918367,409.6394558,414.2870748,418.9346939,423.5823129,428.229932,432.877551,437.5251701,442.1727891,446.8204082,451.4680272,456.1156463,460.7632653,465.4108844,470.0585034,474.7061224,479.3537415,484.0013605,488.6489796,493.2965986,497.9442177,502.5918367,507.2394558,511.8870748,516.5346939,521.1823129,525.829932,530.477551,535.1251701,539.7727891,544.4204082,549.0680272,553.7156463,558.3632653,563.0108844,567.6585034,572.3061224,576.9537415,581.6013605,586.2489796,590.8965986,595.5442177,600.1918367,604.8394558,609.4870748,614.1346939,618.7823129,623.429932,628.077551,632.7251701,637.3727891,642.0204082,646.6680272
